entrez_id,uniprot_id
50640,PLPL8_HUMAN
50640,A0A024R746_HUMAN
50640,C9JAX4_HUMAN
50640,A0A0C4DG51_HUMAN
8471,IRS4_HUMAN
8470,C9JEA9_HUMAN
8470,C9IZ89_HUMAN
8470,C9J4K2_HUMAN
8470,C9J348_HUMAN
8470,SRBS2_HUMAN
8470,C9J8E3_HUMAN
8470,H7C1R7_HUMAN
8470,C9J9D3_HUMAN
8470,C9JC90_HUMAN
8470,B7Z3D7_HUMAN
8470,C9JBB0_HUMAN
8470,C9JDX2_HUMAN
8470,C9IZT7_HUMAN
8470,C9J620_HUMAN
8470,C9J7Q5_HUMAN
8470,C9JLD6_HUMAN
8470,H7BZK1_HUMAN
8470,C9JN77_HUMAN
8470,C9J3W4_HUMAN
8470,C9JI79_HUMAN
8470,H7BXR3_HUMAN
8470,C9JM25_HUMAN
8470,C9JWC3_HUMAN
8470,C9J372_HUMAN
8470,C9JG84_HUMAN
8470,C9J4Z9_HUMAN
8470,C9JBR8_HUMAN
8470,C9JFS9_HUMAN
8470,C9JL62_HUMAN
8470,C9JZ60_HUMAN
8470,H7BZX1_HUMAN
8470,B7Z997_HUMAN
9550,A0A024R883_HUMAN
9550,VATG1_HUMAN
9556,A0A0A0MTQ5_HUMAN
9556,G3V556_HUMAN
9556,68MP_HUMAN
9556,A0A024R6N3_HUMAN
9555,D6RCF2_HUMAN
9555,B4DJC3_HUMAN
9555,H2AY_HUMAN
79689,STEA4_HUMAN
79689,C9JS50_HUMAN
9557,A0A0A0MRH8_HUMAN
9557,Q9H678_HUMAN
9557,A0A0A0MSH9_HUMAN
9557,B4DPN5_HUMAN
9557,A0A087WZM7_HUMAN
9557,A0A087WTM4_HUMAN
9557,X5D2E5_HUMAN
9557,CHD1L_HUMAN
9557,A0A087WWW4_HUMAN
9552,I3L0Q5_HUMAN
9552,SPAG7_HUMAN
9552,I3L4C3_HUMAN
9552,I3L0X5_HUMAN
9551,ATPK_HUMAN
9551,E5RKA0_HUMAN
9551,C9JU26_HUMAN
79684,E9PPE2_HUMAN
79684,B4E1M0_HUMAN
79684,MSD2_HUMAN
79685,SP30L_HUMAN
9553,RM33_HUMAN
9553,F8WF37_HUMAN
79683,A4FVA9_HUMAN
79683,H0Y2Y4_HUMAN
79683,H0YAX0_HUMAN
79683,B3KRY1_HUMAN
79683,ZDH14_HUMAN
79682,CENPU_HUMAN
79682,D6R9S4_HUMAN
79680,C9J0V4_HUMAN
79680,L0R4V2_HUMAN
132320,SCLT1_HUMAN
132320,D6RBA6_HUMAN
132320,D6RBP0_HUMAN
132320,D6RDM2_HUMAN
8491,F8WAZ1_HUMAN
8491,B3KMM5_HUMAN
8491,Q53RV1_HUMAN
8491,M4K3_HUMAN
8491,A8K602_HUMAN
8491,F8WBC3_HUMAN
8491,H7C1A4_HUMAN
8491,V9GY95_HUMAN
8491,F5H5A3_HUMAN
8492,NETR_HUMAN
8492,Q96I80_HUMAN
8493,K7EJH1_HUMAN
8493,A0A0S2Z4M2_HUMAN
8493,PPM1D_HUMAN
8493,Q8NEA7_HUMAN
8493,A0A0S2Z4W0_HUMAN
152503,A0A0U1RQE4_HUMAN
152503,A0A0U1RQN2_HUMAN
152503,SH319_HUMAN
152503,Q6PJX8_HUMAN
132321,D6RIS3_HUMAN
132321,D6RD26_HUMAN
132321,D6RIT3_HUMAN
132321,CD033_HUMAN
8490,A0A024R8X9_HUMAN
8490,RGS5_HUMAN
8490,B1APM2_HUMAN
8490,E9PS96_HUMAN
8499,G3V200_HUMAN
8499,B7Z7Y5_HUMAN
8499,H0YH95_HUMAN
8499,F8VWG6_HUMAN
8499,LIPA2_HUMAN
8499,F8W1Y8_HUMAN
8499,H0YHJ4_HUMAN
8499,H0YIJ4_HUMAN
8499,F8VYK7_HUMAN
8499,F8VU88_HUMAN
8499,H0YHK3_HUMAN
8499,Q4LE62_HUMAN
8499,F8VWR9_HUMAN
166378,SPAT5_HUMAN
79699,ZY11B_HUMAN
79699,A8DPD7_HUMAN
79699,B4DK95_HUMAN
9547,CXL14_HUMAN
9547,A0A0C4DGC1_HUMAN
9546,APBA3_HUMAN
9545,A0A024R7G2_HUMAN
9545,RAB3D_HUMAN
8495,E9PI79_HUMAN
8495,E9PK17_HUMAN
8495,E9PMN3_HUMAN
8495,E9PMH3_HUMAN
8495,E9PP16_HUMAN
8495,E9PJA0_HUMAN
8495,LIPB2_HUMAN
8495,H0YDM0_HUMAN
8495,E9PIK8_HUMAN
8495,H0YET1_HUMAN
8495,H0YDJ2_HUMAN
79695,GLT12_HUMAN
79695,L8EB63_HUMAN
79695,Q68VJ1_HUMAN
79695,A0A087WT76_HUMAN
9543,H0YNQ1_HUMAN
9543,IGDC3_HUMAN
9543,H0YKK1_HUMAN
8496,H0YGH8_HUMAN
8496,H0YFE4_HUMAN
8496,F5GZP6_HUMAN
8496,A0A0A0MTP2_HUMAN
8496,A0A087WVX8_HUMAN
8496,Q05CN4_HUMAN
8496,A0A024RB02_HUMAN
8496,F5H7K5_HUMAN
8496,F5H495_HUMAN
8496,LIPB1_HUMAN
8496,F5H6Q7_HUMAN
8496,F5H0E0_HUMAN
79696,E9PNG2_HUMAN
79696,G3V3E3_HUMAN
79696,E9PJ43_HUMAN
79696,A0A024R6E6_HUMAN
79696,E9PMG6_HUMAN
79696,ZC21C_HUMAN
79696,H0YE08_HUMAN
79696,J3KMY6_HUMAN
9542,Q3MI86_HUMAN
9542,F5GZS7_HUMAN
9542,NRG2_HUMAN
8497,M0R219_HUMAN
8497,B4DIS5_HUMAN
8497,B3KN22_HUMAN
8497,M0QZB5_HUMAN
8497,LIPA4_HUMAN
8497,B1APN9_HUMAN
79697,NO66_HUMAN
9541,H3BLY3_HUMAN
9541,CIR1_HUMAN
8498,B7Z7F3_HUMAN
8498,K7EMT3_HUMAN
8498,K7EJ17_HUMAN
8498,K7ENB9_HUMAN
8498,K7ERD4_HUMAN
8498,K7ESQ0_HUMAN
8498,K7EID7_HUMAN
8498,K7ENJ2_HUMAN
8498,K7EN31_HUMAN
8498,Q53GE1_HUMAN
8498,RANB3_HUMAN
8498,K7EPW1_HUMAN
8498,K7EQB8_HUMAN
8498,K7EMH9_HUMAN
8498,D6W641_HUMAN
8498,K7EIJ4_HUMAN
166379,BBS12_HUMAN
166379,C9J8H7_HUMAN
79698,ZMAT4_HUMAN
79698,E5RIF5_HUMAN
79698,E5RFW2_HUMAN
79698,E5RGZ7_HUMAN
9540,QORX_HUMAN
9540,B4DMQ7_HUMAN
9540,H7BZH6_HUMAN
92483,A0A140VJM9_HUMAN
92483,LDH6B_HUMAN
79692,A0A024QZZ4_HUMAN
79692,C9JP13_HUMAN
79692,ZN322_HUMAN
79691,C9K0B6_HUMAN
79691,C9JJ71_HUMAN
79691,QTRD1_HUMAN
79694,MANEA_HUMAN
79694,X6R7A2_HUMAN
79694,A0A087WT37_HUMAN
92482,BBIP1_HUMAN
92482,E9PIK7_HUMAN
79693,YRDC_HUMAN
79690,A0A0J9YYD8_HUMAN
79690,C9IZ77_HUMAN
79690,A0A0J9YXX0_HUMAN
79690,A0A0J9YVN4_HUMAN
79690,G3ST4_HUMAN
9537,E9PMY0_HUMAN
9537,E9PNB3_HUMAN
9537,U3KQ32_HUMAN
9537,E9PS55_HUMAN
9537,E9PMW4_HUMAN
9537,P5I11_HUMAN
9537,E9PKZ4_HUMAN
9537,E9PN66_HUMAN
9537,E9PIK4_HUMAN
9537,E9PIN5_HUMAN
9537,E9PKN9_HUMAN
9537,E9PPM1_HUMAN
9537,E9PQ46_HUMAN
9537,Q8N8U5_HUMAN
9538,EI24_HUMAN
9538,E9PL33_HUMAN
9538,E9PK61_HUMAN
9538,E9PS58_HUMAN
9538,A0A087WV44_HUMAN
9538,E9PQN7_HUMAN
9538,B7ZB74_HUMAN
9538,E9PM05_HUMAN
9538,E9PLB8_HUMAN
9538,A0A024R3I8_HUMAN
3400,ID4_HUMAN
3400,A0A087WXF2_HUMAN
153918,ZC21B_HUMAN
152519,D6RIY2_HUMAN
152519,H0Y8W0_HUMAN
152519,NIPA3_HUMAN
152518,B1Q2B0_HUMAN
152518,L8EBF0_HUMAN
152518,NFXL1_HUMAN
3420,L0R875_HUMAN
3420,A0A087WZN1_HUMAN
3420,A0A0D9SG66_HUMAN
3420,IDH3B_HUMAN
3420,A0A0D9SET9_HUMAN
3420,A0A087X2E5_HUMAN
50674,NGN3_HUMAN
50674,E0X9P2_HUMAN
9570,I3L3V4_HUMAN
9570,I3L4Z6_HUMAN
9570,I3L1K7_HUMAN
9570,I3NI02_HUMAN
9570,GOSR2_HUMAN
9570,I3L0K1_HUMAN
9572,NR1D1_HUMAN
9572,F1D8S3_HUMAN
9573,GDF3_HUMAN
9576,E0ZS56_HUMAN
9576,A0A0A0MSY0_HUMAN
9576,A0A0A0MT17_HUMAN
9576,SPAG6_HUMAN
9576,A0A140VJU9_HUMAN
9576,A0A0A0MRT8_HUMAN
9575,Q53EU0_HUMAN
9575,CLOCK_HUMAN
9575,Q3ZCT4_HUMAN
9575,C9JK03_HUMAN
9578,H0YLY0_HUMAN
9578,A0A024R6N2_HUMAN
9578,MRCKB_HUMAN
9578,A0A0U1RRC3_HUMAN
9578,Q86XZ8_HUMAN
9577,L8E9D4_HUMAN
9577,F8W733_HUMAN
9577,BRE_HUMAN
9577,C9J2G0_HUMAN
9577,Q96P08_HUMAN
9577,A0A075B7D2_HUMAN
148304,CA074_HUMAN
148304,A0A0A8K8E6_HUMAN
3419,H0YM64_HUMAN
3419,B7Z9J8_HUMAN
3419,H0YM46_HUMAN
3419,H0YL05_HUMAN
3419,H0YKD0_HUMAN
3419,H0YLI6_HUMAN
3419,Q9H326_HUMAN
3419,IDH3A_HUMAN
3419,A0A0G2JL95_HUMAN
3419,H0YMU3_HUMAN
3419,H0YL72_HUMAN
3419,H0YNF5_HUMAN
3419,B4DJB4_HUMAN
3419,H0YNF8_HUMAN
3419,H0YMY5_HUMAN
3419,H0YLF8_HUMAN
3418,IDHP_HUMAN
3418,H0YL11_HUMAN
3418,H0YLL5_HUMAN
3418,B4DSZ6_HUMAN
3417,IDHC_HUMAN
3417,V9HWJ2_HUMAN
3417,Q0QER2_HUMAN
3417,Q9H302_HUMAN
3417,Q6FIA4_HUMAN
3417,Q6FI37_HUMAN
3417,C9JLU6_HUMAN
3417,C9JJE5_HUMAN
3417,C9J4N6_HUMAN
3416,B3KSB8_HUMAN
3416,IDE_HUMAN
3416,R4GN65_HUMAN
3416,Q5T5N3_HUMAN
3430,IN35_HUMAN
3431,C9JZQ4_HUMAN
3431,Q2I9L9_HUMAN
3431,E9PHK4_HUMAN
3431,Q2I9M2_HUMAN
3431,E7EM70_HUMAN
3431,Q2I9M0_HUMAN
3431,Q2I9M3_HUMAN
3431,Q2I9M1_HUMAN
3431,G5E9C0_HUMAN
3431,Q6PJR6_HUMAN
3431,SP110_HUMAN
9564,B2RBL9_HUMAN
9564,H3BSY4_HUMAN
9564,F5H855_HUMAN
9564,H3BTB0_HUMAN
9564,B3KW85_HUMAN
9564,H3BN62_HUMAN
9564,B3KWE2_HUMAN
9564,H3BQJ7_HUMAN
9564,Q6P5Z4_HUMAN
9564,H3BVF0_HUMAN
9564,BCAR1_HUMAN
9564,H3BTL5_HUMAN
9564,D3DUK1_HUMAN
9564,H3BU42_HUMAN
9564,H3BSB2_HUMAN
9563,R4GMU1_HUMAN
9563,G6PE_HUMAN
9562,MINP1_HUMAN
9569,H7C4Q8_HUMAN
9569,Q75MX6_HUMAN
9569,GT2D1_HUMAN
9569,E9PFE2_HUMAN
9568,A0A0U1RR59_HUMAN
9568,H9NIL8_HUMAN
9568,GABR2_HUMAN
9567,A0A024R1S5_HUMAN
9567,B0QY59_HUMAN
9567,F5H716_HUMAN
9567,H0YF75_HUMAN
9567,F5H257_HUMAN
9567,H0YGA8_HUMAN
9567,F8WAZ4_HUMAN
9567,H0YH10_HUMAN
9567,GTPB1_HUMAN
9567,F5H7C0_HUMAN
9559,S4R2Y3_HUMAN
9559,B4DLT1_HUMAN
9559,S4R3Q6_HUMAN
9559,VP26A_HUMAN
3429,Q7Z5R2_HUMAN
3429,A0A087X174_HUMAN
3429,A0A087WZF8_HUMAN
3429,A0A087WZR1_HUMAN
3429,G3V4U3_HUMAN
3429,A0A087WV79_HUMAN
3429,A0A087WUJ8_HUMAN
3429,IFI27_HUMAN
3429,A0A087X035_HUMAN
3429,A8K0H0_HUMAN
3426,Q8WW88_HUMAN
3426,A0A087X0I2_HUMAN
3426,B4DRF2_HUMAN
3426,A8K3L0_HUMAN
3426,E7ETH0_HUMAN
3426,D6R9Z8_HUMAN
3426,CFAI_HUMAN
3426,G3XAM2_HUMAN
3425,Q56A80_HUMAN
3425,D6R9D5_HUMAN
3425,D3DVN8_HUMAN
3425,D6REB5_HUMAN
3425,IDUA_HUMAN
3425,H0Y9R9_HUMAN
3425,D6RBD5_HUMAN
3425,D3DVN7_HUMAN
3425,J9QQV7_HUMAN
3425,H0Y9B3_HUMAN
3428,H3BVE6_HUMAN
3428,D3DUZ3_HUMAN
3428,H3BR65_HUMAN
3428,H3BR88_HUMAN
3428,H3BM18_HUMAN
3428,A0A0A0MRB1_HUMAN
3428,X6RHM1_HUMAN
3428,IF16_HUMAN
3422,IDI1_HUMAN
3422,C9JKM8_HUMAN
3422,C9JD53_HUMAN
3421,O15384_HUMAN
3421,E7EQB8_HUMAN
3421,H0Y5Q7_HUMAN
3421,E9PF84_HUMAN
3421,Q2Q9S4_HUMAN
3421,Q2Q9C5_HUMAN
3421,H7C1W2_HUMAN
3421,G5E9Q7_HUMAN
3421,IDH3G_HUMAN
192286,HIG2A_HUMAN
192286,A0A024R7Q3_HUMAN
3423,E5RHJ1_HUMAN
3423,L8E9D7_HUMAN
3423,O60597_HUMAN
3423,IDS_HUMAN
3423,Q14603_HUMAN
3423,B3KWA1_HUMAN
3423,B4DGD7_HUMAN
3423,H0YB91_HUMAN
79647,H0YEQ5_HUMAN
79647,AKIR1_HUMAN
79647,B4DQP0_HUMAN
79646,E5RHA5_HUMAN
79646,PANK3_HUMAN
9512,Q96CP5_HUMAN
9512,F8WAZ6_HUMAN
9512,F8WEC8_HUMAN
9512,B3KM34_HUMAN
9512,G3V0E4_HUMAN
9512,MPPB_HUMAN
9512,F8WEA6_HUMAN
9512,F8WBE1_HUMAN
79645,H0YC53_HUMAN
79645,A0A024R7U7_HUMAN
79645,A0A024R7U5_HUMAN
79645,H0YBJ9_HUMAN
79645,H9KVD9_HUMAN
79645,EFCB1_HUMAN
9513,L0R4Y0_HUMAN
9513,I3L1Z2_HUMAN
9513,FXR2_HUMAN
79644,H0Y9P9_HUMAN
79644,PORED_HUMAN
9514,C9JN55_HUMAN
9514,C9JLB5_HUMAN
9514,C9J6M2_HUMAN
9514,C9K037_HUMAN
9514,B2R7S4_HUMAN
9514,C9J2M1_HUMAN
9514,C9JYD7_HUMAN
9514,C9J3S3_HUMAN
9514,C9JU54_HUMAN
9514,A0A024R1D7_HUMAN
9514,C9JGL4_HUMAN
9514,G3ST1_HUMAN
9514,C9JTV3_HUMAN
9514,C9J2X7_HUMAN
9514,C9JKD7_HUMAN
9514,C9JIS3_HUMAN
9514,C9JE31_HUMAN
9514,C9J4I2_HUMAN
9514,C9J993_HUMAN
79643,I3L4A1_HUMAN
79643,I3L4G8_HUMAN
79643,I3L3E4_HUMAN
79643,CHMP6_HUMAN
79642,Q8N5N6_HUMAN
79642,D6RGC1_HUMAN
79642,ARSJ_HUMAN
79641,K7EPS3_HUMAN
79641,K7EL91_HUMAN
79641,K7EPN1_HUMAN
79641,K7EJ96_HUMAN
79641,K7ERN3_HUMAN
79641,D3DUE5_HUMAN
79641,K7EID1_HUMAN
79641,K7ERP1_HUMAN
79641,ROGDI_HUMAN
79641,K7EMJ5_HUMAN
79640,CV046_HUMAN
79640,Q9H5C5_HUMAN
9510,Q8NE26_HUMAN
9510,E5RI60_HUMAN
9510,B2RB33_HUMAN
9510,E5RJR7_HUMAN
9510,ATS1_HUMAN
9510,H7C206_HUMAN
3442,IFNA5_HUMAN
3441,A0A087WZU9_HUMAN
3441,IFNA4_HUMAN
3440,IFNA2_HUMAN
79649,A0A0A0MRP0_HUMAN
79649,MA7D3_HUMAN
79648,Q6RBQ8_HUMAN
79648,Q6RAZ4_HUMAN
79648,Q6RB60_HUMAN
79648,Q6RB59_HUMAN
79648,Q6RAY6_HUMAN
79648,Q6RAS2_HUMAN
79648,Q6RAS8_HUMAN
79648,Q6W788_HUMAN
79648,A0A075B6F8_HUMAN
79648,MCPH1_HUMAN
79648,Q6RA50_HUMAN
79648,Q6RAB6_HUMAN
79648,Q6RAS3_HUMAN
79648,Q6RAQ8_HUMAN
79648,Q6R9U8_HUMAN
79648,Q6R9U9_HUMAN
79648,Q6W7E0_HUMAN
79648,Q6RAS1_HUMAN
79648,Q6RBX4_HUMAN
79648,Q6RAI2_HUMAN
79648,Q6R9V4_HUMAN
79648,Q6W795_HUMAN
79648,Q6RA82_HUMAN
79648,Q6RAS0_HUMAN
79648,Q6RAS6_HUMAN
79648,Q6RB57_HUMAN
79648,Q6RBG9_HUMAN
79648,Q6W7E4_HUMAN
79648,Q6W7E5_HUMAN
79648,Q6RBJ2_HUMAN
79648,A0A172QZW0_HUMAN
79648,Q6RAP8_HUMAN
79648,Q6W796_HUMAN
79648,Q6W799_HUMAN
79648,Q6RAR7_HUMAN
79648,H8ZSC4_HUMAN
79648,Q6W791_HUMAN
79648,Q6RAB1_HUMAN
79648,Q6RBC6_HUMAN
3434,IFIT1_HUMAN
3433,Q05DN2_HUMAN
3433,A0A087X279_HUMAN
3433,IFIT2_HUMAN
3433,Q8IZ03_HUMAN
3439,A0A087X2I3_HUMAN
3439,IFNA1_HUMAN
3439,L0N195_HUMAN
3437,Q5T765_HUMAN
3437,IFIT3_HUMAN
9509,ATS2_HUMAN
9508,ATS3_HUMAN
9508,B7Z2U9_HUMAN
9508,Q96AY5_HUMAN
9507,Q5VTW1_HUMAN
9507,ATS4_HUMAN
9506,PAGE4_HUMAN
79656,A0A0S2Z6J9_HUMAN
79656,A0A0S2Z5N0_HUMAN
79656,A0A0S2Z5T3_HUMAN
79656,BEND5_HUMAN
9502,A0A024R2A6_HUMAN
9502,XAGE2_HUMAN
79658,Q86T21_HUMAN
79658,Q3KQX3_HUMAN
79658,RHG10_HUMAN
79658,H0Y8W5_HUMAN
9500,A0A024R254_HUMAN
9500,MAGD1_HUMAN
79657,RPAP3_HUMAN
9501,I3L2N0_HUMAN
9501,I3L2G8_HUMAN
9501,I3L2W0_HUMAN
9501,I3L3M9_HUMAN
9501,I3NI49_HUMAN
9501,A0A0J9YWA6_HUMAN
9501,I3L1Q0_HUMAN
9501,I3L308_HUMAN
9501,I3L2X0_HUMAN
9501,I3L349_HUMAN
9501,A0A0J9YX72_HUMAN
9501,A8K7D5_HUMAN
9501,I3L2I9_HUMAN
9501,RPH3L_HUMAN
9501,I3L181_HUMAN
79652,TM204_HUMAN
79651,K7ELA9_HUMAN
79651,K7EQT5_HUMAN
79651,K7EJ10_HUMAN
79651,K7EKA3_HUMAN
79651,K7EPN8_HUMAN
79651,RHDF2_HUMAN
79651,K7EPV3_HUMAN
79651,K7EKI1_HUMAN
79651,K7EQ53_HUMAN
79651,K7EJD6_HUMAN
79651,K7EIY3_HUMAN
79654,HECD3_HUMAN
79654,A1A4G1_HUMAN
79654,B3KU34_HUMAN
3451,IFN17_HUMAN
79659,Q49AI6_HUMAN
79659,DYHC2_HUMAN
79659,H0YDE0_HUMAN
79659,H0YEX1_HUMAN
3452,IFN21_HUMAN
3443,IFNA6_HUMAN
3443,A0A0A0MQU8_HUMAN
3444,IFNA7_HUMAN
3445,IFNA8_HUMAN
3446,IFN10_HUMAN
3447,A0A087WWS6_HUMAN
3448,IFN14_HUMAN
3449,IFN16_HUMAN
79650,A0A024R6V6_HUMAN
79650,USB1_HUMAN
79650,H3BNM8_HUMAN
79650,H3BTT8_HUMAN
79650,H3BTS1_HUMAN
79650,H3BN52_HUMAN
79650,B4DPS2_HUMAN
79665,J3KTK0_HUMAN
79665,F5H625_HUMAN
79665,J3KSW6_HUMAN
79665,B4DR88_HUMAN
79665,J3KSX9_HUMAN
79665,J3KS08_HUMAN
79665,DHX40_HUMAN
79665,L8EAD7_HUMAN
79664,A0A024R5V9_HUMAN
79664,ICE2_HUMAN
79664,H0YN09_HUMAN
79664,H0YK14_HUMAN
79664,H0YMX6_HUMAN
79664,H0YK96_HUMAN
79664,H0YNU9_HUMAN
79664,H0YK97_HUMAN
79664,H0YL35_HUMAN
9530,H0YBT1_HUMAN
9530,BAG4_HUMAN
79663,Q9H641_HUMAN
79663,A8K045_HUMAN
79663,HBAP1_HUMAN
9531,C9JFK9_HUMAN
9531,BAG3_HUMAN
9532,BAG2_HUMAN
79669,H7C5J7_HUMAN
79669,TTMP_HUMAN
9533,E7EQB9_HUMAN
9533,Q96HT3_HUMAN
9533,L8ECB7_HUMAN
9533,H0Y723_HUMAN
9533,RPAC1_HUMAN
9533,D6RDJ3_HUMAN
79668,D6RGZ9_HUMAN
79668,D6RF59_HUMAN
79668,B2RB27_HUMAN
79668,D6RCA6_HUMAN
79668,D6RF37_HUMAN
79668,Q49AI7_HUMAN
79668,D6RAL6_HUMAN
79668,D6RC81_HUMAN
79668,D6RFH0_HUMAN
79668,D6R9T2_HUMAN
79668,F5H3X8_HUMAN
79668,E9PFI7_HUMAN
79668,PARP8_HUMAN
79668,D6RB30_HUMAN
79668,D6R914_HUMAN
79668,A0A0A0MTI7_HUMAN
79668,D6RCN2_HUMAN
9534,M0R2X5_HUMAN
9534,B4E0L9_HUMAN
9534,M0QZY2_HUMAN
9534,A0A087WZJ7_HUMAN
9534,ZN254_HUMAN
9534,Q7Z2R1_HUMAN
9534,F5H2M4_HUMAN
9534,A0A087X0A2_HUMAN
115123,MARH3_HUMAN
79667,YD018_HUMAN
9535,M0R2P2_HUMAN
9535,M0R0C1_HUMAN
9535,M0QYG8_HUMAN
9535,M0QX47_HUMAN
9535,M0QYD5_HUMAN
9535,GMFG_HUMAN
9535,M0QYJ8_HUMAN
9535,M0QXC2_HUMAN
9535,M0R1D2_HUMAN
9535,M0QXZ6_HUMAN
79666,PKHF2_HUMAN
9536,PTGES_HUMAN
9536,A0A024R8D5_HUMAN
138881,OR1L8_HUMAN
138881,A0A126GVC5_HUMAN
132332,D6R9V5_HUMAN
132332,TM155_HUMAN
3460,A8K881_HUMAN
3460,INGR2_HUMAN
3460,E7EUY1_HUMAN
3460,A0A0G2JLE2_HUMAN
3460,A0A0G2JLC6_HUMAN
3460,A0A0G2JLD7_HUMAN
3460,A0A0G2JLE8_HUMAN
3460,H7C1V5_HUMAN
3460,F8WE34_HUMAN
3460,F8WF11_HUMAN
3460,B5MCZ0_HUMAN
138882,OR1N2_HUMAN
138882,A0A087X0D1_HUMAN
138882,A0A126GW94_HUMAN
138882,A0A126GVE2_HUMAN
138883,A0A087WXB1_HUMAN
138883,A0A126GW31_HUMAN
138883,OR1N1_HUMAN
138883,A0A126GWH7_HUMAN
3458,A8YQE4_HUMAN
3458,IFNG_HUMAN
3459,Q7Z687_HUMAN
3459,F5H5M7_HUMAN
3459,INGR1_HUMAN
3459,A0A0S2Z3Y2_HUMAN
3459,A5HJZ4_HUMAN
3459,Q5TFC9_HUMAN
3459,E5QBZ2_HUMAN
3459,A0A0S2Z3R7_HUMAN
3459,Q5TFD1_HUMAN
3456,B5BUQ5_HUMAN
3456,IFNB_HUMAN
3454,C9J114_HUMAN
3454,INAR1_HUMAN
3455,H7C176_HUMAN
3455,F8WDE1_HUMAN
3455,Q9BUA0_HUMAN
3455,C9K067_HUMAN
3455,C9JCU0_HUMAN
3455,S6FRS2_HUMAN
3455,C9JM33_HUMAN
3455,INAR2_HUMAN
9527,Q9BZZ3_HUMAN
9527,F6RU00_HUMAN
9527,GOSR1_HUMAN
9527,K7EJC8_HUMAN
9527,A0A087WYX5_HUMAN
9527,B4DQA8_HUMAN
9527,E9PCW1_HUMAN
9527,Q96QI9_HUMAN
9527,G5E9T8_HUMAN
9526,A0A0S2Z4T4_HUMAN
9526,MPU1_HUMAN
9526,J3QS48_HUMAN
9526,I3L295_HUMAN
9526,I3L4T1_HUMAN
9526,I3L1D2_HUMAN
9526,J3KTK8_HUMAN
9526,J3KSI4_HUMAN
9526,A0A0S2Z4W8_HUMAN
9526,I3L405_HUMAN
9526,J3QW43_HUMAN
9526,B4DMY7_HUMAN
9526,Q9H3L2_HUMAN
9526,J3KT75_HUMAN
9526,J3QRD5_HUMAN
9526,B4DLH7_HUMAN
9526,A0A087WV81_HUMAN
9526,I3L4E0_HUMAN
9526,J3QQZ4_HUMAN
9526,I3L261_HUMAN
9529,G3V274_HUMAN
9529,BAG5_HUMAN
9529,A8CGI4_HUMAN
9529,A0A024R6M6_HUMAN
9528,Q6P5R1_HUMAN
9528,Q5T6Z8_HUMAN
9528,D3DQ48_HUMAN
9528,Q5T706_HUMAN
9528,Q5T704_HUMAN
9528,TMM59_HUMAN
9528,Q5T703_HUMAN
79660,PPR3B_HUMAN
79661,H3BSZ5_HUMAN
79661,H3BM98_HUMAN
79661,H3BQU8_HUMAN
79661,H3BT94_HUMAN
79661,H3BT75_HUMAN
79661,H3BQE8_HUMAN
79661,NEIL1_HUMAN
79661,H3BRZ2_HUMAN
79661,H3BTX5_HUMAN
79661,H3BU98_HUMAN
79661,H3BST2_HUMAN
79661,H3BN83_HUMAN
79674,C9IZY4_HUMAN
79674,F8WBD3_HUMAN
79674,MELT_HUMAN
79674,F8WBQ3_HUMAN
79674,C9J379_HUMAN
79674,C9JRT0_HUMAN
79674,C9J4U8_HUMAN
9520,E9PJF9_HUMAN
9520,E9PLK3_HUMAN
9520,E9PP11_HUMAN
9520,E9PI82_HUMAN
9520,E9PPD4_HUMAN
9520,E9PPZ2_HUMAN
9520,E9PJY4_HUMAN
9520,E9PJ74_HUMAN
9520,PSA_HUMAN
9520,H0YDG0_HUMAN
9520,E9PRQ5_HUMAN
9520,H0YCQ5_HUMAN
79673,ZN329_HUMAN
79673,M0R136_HUMAN
79673,A0A024R4Q4_HUMAN
9521,D6RCQ0_HUMAN
9521,D6RBD7_HUMAN
9521,MCA3_HUMAN
9521,H0YAH9_HUMAN
9521,H0YAL7_HUMAN
79676,F5H890_HUMAN
79676,F5H145_HUMAN
79676,B3KTF4_HUMAN
79676,OGFD2_HUMAN
79676,A0A024RBQ7_HUMAN
79675,C9JMM4_HUMAN
79675,D3DPC4_HUMAN
79675,C9JTP4_HUMAN
79675,Q05D57_HUMAN
79675,FAKD1_HUMAN
79675,E7EW60_HUMAN
9524,M0R3C3_HUMAN
9524,B4DR74_HUMAN
9524,TECR_HUMAN
9524,M0R2E5_HUMAN
9524,M0R0N5_HUMAN
9524,M0R372_HUMAN
9524,B3KSQ1_HUMAN
9524,M0R329_HUMAN
9524,M0QXM3_HUMAN
9524,M0QXS1_HUMAN
115111,A0A087WZI7_HUMAN
115111,S26A7_HUMAN
115111,H0YB61_HUMAN
115111,E5RFH2_HUMAN
115111,E5RGL8_HUMAN
79677,A0A087WWI9_HUMAN
79677,SMC6_HUMAN
79677,C9JMN1_HUMAN
79677,A0A0A0MRY1_HUMAN
79677,C9JEF0_HUMAN
79677,H7C3J8_HUMAN
9525,Q6PJZ4_HUMAN
9525,VPS4B_HUMAN
9525,K7EL71_HUMAN
9525,K7EKZ3_HUMAN
9525,A0A024R2C5_HUMAN
9522,A0A087WXB0_HUMAN
9522,B4E2V7_HUMAN
9522,A0A087WTX8_HUMAN
9522,SCAM1_HUMAN
9522,A0A087WZA6_HUMAN
9522,A0A087WU14_HUMAN
